Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
694,,Argentina,2020-01-25,0,0
695,,Argentina,2020-01-26,0,0
696,,Argentina,2020-01-27,0,0
697,,Argentina,2020-01-28,0,0
698,,Argentina,2020-01-29,0,0
699,,Argentina,2020-01-30,0,0
700,,Argentina,2020-01-31,0,0
701,,Argentina,2020-02-01,0,0
702,,Argentina,2020-02-02,0,0
703,,Argentina,2020-02-03,0,0
704,,Argentina,2020-02-04,0,0
705,,Argentina,2020-02-05,0,0
706,,Argentina,2020-02-06,0,0
707,,Argentina,2020-02-07,0,0
708,,Argentina,2020-02-08,0,0
709,,Argentina,2020-02-09,0,0
710,,Argentina,2020-02-10,0,0
711,,Argentina,2020-02-11,0,0
712,,Argentina,2020-02-12,0,0
713,,Argentina,2020-02-13,0,0
714,,Argentina,2020-02-14,0,0
715,,Argentina,2020-02-15,0,0
716,,Argentina,2020-02-16,0,0
717,,Argentina,2020-02-17,0,0
718,,Argentina,2020-02-18,0,0
719,,Argentina,2020-02-19,0,0
720,,Argentina,2020-02-20,0,0
721,,Argentina,2020-02-21,0,0
722,,Argentina,2020-02-22,0,0
723,,Argentina,2020-02-23,0,0
724,,Argentina,2020-02-24,0,0
725,,Argentina,2020-02-25,0,0
726,,Argentina,2020-02-26,0,0
727,,Argentina,2020-02-27,0,0
728,,Argentina,2020-02-28,0,0
729,,Argentina,2020-02-29,0,0
730,,Argentina,2020-03-01,0,0
731,,Argentina,2020-03-02,0,0
732,,Argentina,2020-03-03,1,0
733,,Argentina,2020-03-04,1,0
734,,Argentina,2020-03-05,1,0
735,,Argentina,2020-03-06,2,0
736,,Argentina,2020-03-07,8,0
737,,Argentina,2020-03-08,12,1
738,,Argentina,2020-03-09,12,1
739,,Argentina,2020-03-10,17,1
740,,Argentina,2020-03-11,19,1
741,,Argentina,2020-03-12,19,1
742,,Argentina,2020-03-13,31,2
743,,Argentina,2020-03-14,34,2
744,,Argentina,2020-03-15,45,2
745,,Argentina,2020-03-16,56,2
746,,Argentina,2020-03-17,68,2
747,,Argentina,2020-03-18,79,2
748,,Argentina,2020-03-19,97,3
749,,Argentina,2020-03-20,128,3
750,,Argentina,2020-03-21,158,4
751,,Argentina,2020-03-22,266,4
752,,Argentina,2020-03-23,301,4
753,,Argentina,2020-03-24,387,6
754,,Argentina,2020-03-25,387,8
755,,Argentina,2020-03-26,502,9
756,,Argentina,2020-03-27,589,13
757,,Argentina,2020-03-28,690,18
758,,Argentina,2020-03-29,745,19
759,,Argentina,2020-03-30,820,23
760,,Argentina,2020-03-31,1054,27
761,,Argentina,2020-04-01,1054,28
762,,Argentina,2020-04-02,1133,36
763,,Argentina,2020-04-03,1265,39
764,,Argentina,2020-04-04,1451,43
765,,Argentina,2020-04-05,1451,44
766,,Argentina,2020-04-06,1554,48
767,,Argentina,2020-04-07,1628,56
768,,Argentina,2020-04-08,1715,63
769,,Argentina,2020-04-09,1795,72
770,,Argentina,2020-04-10,1975,82
771,,Argentina,2020-04-11,1975,83
772,,Argentina,2020-04-12,2142,90
773,,Argentina,2020-04-13,2208,97
774,,Argentina,2020-04-14,2277,102
775,,Argentina,2020-04-15,2443,111
776,,Argentina,2020-04-16,2571,115
777,,Argentina,2020-04-17,2669,123
778,,Argentina,2020-04-18,2758,129
779,,Argentina,2020-04-19,2839,132
780,,Argentina,2020-04-20,2941,136
781,,Argentina,2020-04-21,3031,147
782,,Argentina,2020-04-22,3144,152
783,,Argentina,2020-04-23,3435,165
784,,Argentina,2020-04-24,3607,176
785,,Argentina,2020-04-25,3780,185
786,,Argentina,2020-04-26,3892,192
787,,Argentina,2020-04-27,4003,197
788,,Argentina,2020-04-28,4127,207
789,,Argentina,2020-04-29,4285,214
790,,Argentina,2020-04-30,4428,218
791,,Argentina,2020-05-01,4532,225
792,,Argentina,2020-05-02,4681,237
793,,Argentina,2020-05-03,4783,246
794,,Argentina,2020-05-04,4887,260
795,,Argentina,2020-05-05,5020,264
796,,Argentina,2020-05-06,5208,273
797,,Argentina,2020-05-07,5371,282
798,,Argentina,2020-05-08,5611,293
799,,Argentina,2020-05-09,5776,300
800,,Argentina,2020-05-10,6034,305
801,,Argentina,2020-05-11,6278,314
802,,Argentina,2020-05-12,6563,319
803,,Argentina,2020-05-13,6879,329
804,,Argentina,2020-05-14,7134,353
805,,Argentina,2020-05-15,7479,356
806,,Armenia,2020-01-22,0,0
807,,Armenia,2020-01-23,0,0
808,,Armenia,2020-01-24,0,0
809,,Armenia,2020-01-25,0,0
810,,Armenia,2020-01-26,0,0
811,,Armenia,2020-01-27,0,0
812,,Armenia,2020-01-28,0,0
813,,Armenia,2020-01-29,0,0
814,,Armenia,2020-01-30,0,0
815,,Armenia,2020-01-31,0,0
816,,Armenia,2020-02-01,0,0
817,,Armenia,2020-02-02,0,0
818,,Armenia,2020-02-03,0,0
819,,Armenia,2020-02-04,0,0
820,,Armenia,2020-02-05,0,0
821,,Armenia,2020-02-06,0,0
822,,Armenia,2020-02-07,0,0
823,,Armenia,2020-02-08,0,0
824,,Armenia,2020-02-09,0,0
825,,Armenia,2020-02-10,0,0
826,,Armenia,2020-02-11,0,0
827,,Armenia,2020-02-12,0,0
828,,Armenia,2020-02-13,0,0
829,,Armenia,2020-02-14,0,0
830,,Armenia,2020-02-15,0,0
831,,Armenia,2020-02-16,0,0
832,,Armenia,2020-02-17,0,0
833,,Armenia,2020-02-18,0,0
834,,Armenia,2020-02-19,0,0
835,,Armenia,2020-02-20,0,0
836,,Armenia,2020-02-21,0,0
837,,Armenia,2020-02-22,0,0
838,,Armenia,2020-02-23,0,0
839,,Armenia,2020-02-24,0,0
840,,Armenia,2020-02-25,0,0
841,,Armenia,2020-02-26,0,0
842,,Armenia,2020-02-27,0,0
843,,Armenia,2020-02-28,0,0
844,,Armenia,2020-02-29,0,0
845,,Armenia,2020-03-01,1,0
846,,Armenia,2020-03-02,1,0
847,,Armenia,2020-03-03,1,0
848,,Armenia,2020-03-04,1,0
849,,Armenia,2020-03-05,1,0
850,,Armenia,2020-03-06,1,0
851,,Armenia,2020-03-07,1,0
852,,Armenia,2020-03-08,1,0
853,,Armenia,2020-03-09,1,0
854,,Armenia,2020-03-10,1,0
855,,Armenia,2020-03-11,1,0
856,,Armenia,2020-03-12,4,0
857,,Armenia,2020-03-13,8,0
858,,Armenia,2020-03-14,18,0
859,,Armenia,2020-03-15,26,0
860,,Armenia,2020-03-16,52,0
861,,Armenia,2020-03-17,78,0
862,,Armenia,2020-03-18,84,0
863,,Armenia,2020-03-19,115,0
864,,Armenia,2020-03-20,136,0
865,,Armenia,2020-03-21,160,0
866,,Armenia,2020-03-22,194,0
867,,Armenia,2020-03-23,235,0
868,,Armenia,2020-03-24,249,0
869,,Armenia,2020-03-25,265,0
870,,Armenia,2020-03-26,290,1
871,,Armenia,2020-03-27,329,1
872,,Armenia,2020-03-28,407,1
873,,Armenia,2020-03-29,424,3
874,,Armenia,2020-03-30,482,3
875,,Armenia,2020-03-31,532,3
876,,Armenia,2020-04-01,571,4
877,,Armenia,2020-04-02,663,7
878,,Armenia,2020-04-03,736,7
879,,Armenia,2020-04-04,770,7
880,,Armenia,2020-04-05,822,7
881,,Armenia,2020-04-06,833,8
882,,Armenia,2020-04-07,853,8
883,,Armenia,2020-04-08,881,9
884,,Armenia,2020-04-09,921,10
885,,Armenia,2020-04-10,937,12
886,,Armenia,2020-04-11,967,13
887,,Armenia,2020-04-12,1013,13
888,,Armenia,2020-04-13,1039,14
889,,Armenia,2020-04-14,1067,16
890,,Armenia,2020-04-15,1111,17
891,,Armenia,2020-04-16,1159,18
892,,Armenia,2020-04-17,1201,19
893,,Armenia,2020-04-18,1248,20
894,,Armenia,2020-04-19,1291,20
895,,Armenia,2020-04-20,1339,22
896,,Armenia,2020-04-21,1401,24
897,,Armenia,2020-04-22,1473,24
898,,Armenia,2020-04-23,1523,24
899,,Armenia,2020-04-24,1596,27
900,,Armenia,2020-04-25,1677,28
901,,Armenia,2020-04-26,1746,28
902,,Armenia,2020-04-27,1808,29
903,,Armenia,2020-04-28,1867,30
904,,Armenia,2020-04-29,1932,30
905,,Armenia,2020-04-30,2066,32
906,,Armenia,2020-05-01,2148,33
907,,Armenia,2020-05-02,2273,33
908,,Armenia,2020-05-03,2386,35
909,,Armenia,2020-05-04,2507,39
910,,Armenia,2020-05-05,2619,40
911,,Armenia,2020-05-06,2782,40
912,,Armenia,2020-05-07,2884,42
913,,Armenia,2020-05-08,3029,43
914,,Armenia,2020-05-09,3175,44
915,,Armenia,2020-05-10,3313,45
916,,Armenia,2020-05-11,3392,46
917,,Armenia,2020-05-12,3538,47
918,,Armenia,2020-05-13,3718,48
919,,Armenia,2020-05-14,3860,49
920,,Armenia,2020-05-15,4044,52
921,Australian Capital Territory,Australia,2020-01-22,0,0
922,Australian Capital Territory,Australia,2020-01-23,0,0
923,Australian Capital Territory,Australia,2020-01-24,0,0
924,Australian Capital Territory,Australia,2020-01-25,0,0
925,Australian Capital Territory,Australia,2020-01-26,0,0
926,Australian Capital Territory,Australia,2020-01-27,0,0
927,Australian Capital Territory,Australia,2020-01-28,0,0
928,Australian Capital Territory,Australia,2020-01-29,0,0
929,Australian Capital Territory,Australia,2020-01-30,0,0
930,Australian Capital Territory,Australia,2020-01-31,0,0
931,Australian Capital Territory,Australia,2020-02-01,0,0
932,Australian Capital Territory,Australia,2020-02-02,0,0
933,Australian Capital Territory,Australia,2020-02-03,0,0
934,Australian Capital Territory,Australia,2020-02-04,0,0
935,Australian Capital Territory,Australia,2020-02-05,0,0
936,Australian Capital Territory,Australia,2020-02-06,0,0
937,Australian Capital Territory,Australia,2020-02-07,0,0
938,Australian Capital Territory,Australia,2020-02-08,0,0
939,Australian Capital Territory,Australia,2020-02-09,0,0
940,Australian Capital Territory,Australia,2020-02-10,0,0
941,Australian Capital Territory,Australia,2020-02-11,0,0
942,Australian Capital Territory,Australia,2020-02-12,0,0
943,Australian Capital Territory,Australia,2020-02-13,0,0
944,Australian Capital Territory,Australia,2020-02-14,0,0
945,Australian Capital Territory,Australia,2020-02-15,0,0
946,Australian Capital Territory,Australia,2020-02-16,0,0
947,Australian Capital Territory,Australia,2020-02-17,0,0
948,Australian Capital Territory,Australia,2020-02-18,0,0
949,Australian Capital Territory,Australia,2020-02-19,0,0
950,Australian Capital Territory,Australia,2020-02-20,0,0
951,Australian Capital Territory,Australia,2020-02-21,0,0
952,Australian Capital Territory,Australia,2020-02-22,0,0
953,Australian Capital Territory,Australia,2020-02-23,0,0
954,Australian Capital Territory,Australia,2020-02-24,0,0
955,Australian Capital Territory,Australia,2020-02-25,0,0
956,Australian Capital Territory,Australia,2020-02-26,0,0
957,Australian Capital Territory,Australia,2020-02-27,0,0
958,Australian Capital Territory,Australia,2020-02-28,0,0
959,Australian Capital Territory,Australia,2020-02-29,0,0
960,Australian Capital Territory,Australia,2020-03-01,0,0
961,Australian Capital Territory,Australia,2020-03-02,0,0
962,Australian Capital Territory,Australia,2020-03-03,0,0
963,Australian Capital Territory,Australia,2020-03-04,0,0
964,Australian Capital Territory,Australia,2020-03-05,0,0
965,Australian Capital Territory,Australia,2020-03-06,0,0
966,Australian Capital Territory,Australia,2020-03-07,0,0
967,Australian Capital Territory,Australia,2020-03-08,0,0
968,Australian Capital Territory,Australia,2020-03-09,0,0
969,Australian Capital Territory,Australia,2020-03-10,0,0
970,Australian Capital Territory,Australia,2020-03-11,0,0
971,Australian Capital Territory,Australia,2020-03-12,0,0
972,Australian Capital Territory,Australia,2020-03-13,1,0
973,Australian Capital Territory,Australia,2020-03-14,1,0
974,Australian Capital Territory,Australia,2020-03-15,1,0
975,Australian Capital Territory,Australia,2020-03-16,2,0
976,Australian Capital Territory,Australia,2020-03-17,2,0
977,Australian Capital Territory,Australia,2020-03-18,3,0
978,Australian Capital Territory,Australia,2020-03-19,4,0
979,Australian Capital Territory,Australia,2020-03-20,6,0
980,Australian Capital Territory,Australia,2020-03-21,9,0
981,Australian Capital Territory,Australia,2020-03-22,19,0
982,Australian Capital Territory,Australia,2020-03-23,32,0
983,Australian Capital Territory,Australia,2020-03-24,39,0
984,Australian Capital Territory,Australia,2020-03-25,39,0
985,Australian Capital Territory,Australia,2020-03-26,53,0
986,Australian Capital Territory,Australia,2020-03-27,62,0
987,Australian Capital Territory,Australia,2020-03-28,71,0
988,Australian Capital Territory,Australia,2020-03-29,77,0
989,Australian Capital Territory,Australia,2020-03-30,78,1
990,Australian Capital Territory,Australia,2020-03-31,80,1
991,Australian Capital Territory,Australia,2020-04-01,84,1
992,Australian Capital Territory,Australia,2020-04-02,87,1
993,Australian Capital Territory,Australia,2020-04-03,91,1
994,Australian Capital Territory,Australia,2020-04-04,93,2
995,Australian Capital Territory,Australia,2020-04-05,96,2
996,Australian Capital Territory,Australia,2020-04-06,96,2
997,Australian Capital Territory,Australia,2020-04-07,96,2
998,Australian Capital Territory,Australia,2020-04-08,99,2
999,Australian Capital Territory,Australia,2020-04-09,100,2
1000,Australian Capital Territory,Australia,2020-04-10,103,2
1001,Australian Capital Territory,Australia,2020-04-11,103,2
1002,Australian Capital Territory,Australia,2020-04-12,103,2
1003,Australian Capital Territory,Australia,2020-04-13,102,2
1004,Australian Capital Territory,Australia,2020-04-14,103,2
1005,Australian Capital Territory,Australia,2020-04-15,103,3
1006,Australian Capital Territory,Australia,2020-04-16,103,3
1007,Australian Capital Territory,Australia,2020-04-17,103,3
1008,Australian Capital Territory,Australia,2020-04-18,103,3
1009,Australian Capital Territory,Australia,2020-04-19,103,3
1010,Australian Capital Territory,Australia,2020-04-20,104,3
1011,Australian Capital Territory,Australia,2020-04-21,104,3
1012,Australian Capital Territory,Australia,2020-04-22,104,3
1013,Australian Capital Territory,Australia,2020-04-23,104,3
1014,Australian Capital Territory,Australia,2020-04-24,105,3
1015,Australian Capital Territory,Australia,2020-04-25,106,3
1016,Australian Capital Territory,Australia,2020-04-26,106,3
1017,Australian Capital Territory,Australia,2020-04-27,106,3
1018,Australian Capital Territory,Australia,2020-04-28,106,3
1019,Australian Capital Territory,Australia,2020-04-29,106,3
1020,Australian Capital Territory,Australia,2020-04-30,106,3
1021,Australian Capital Territory,Australia,2020-05-01,106,3
1022,Australian Capital Territory,Australia,2020-05-02,106,3
1023,Australian Capital Territory,Australia,2020-05-03,106,3
1024,Australian Capital Territory,Australia,2020-05-04,107,3
1025,Australian Capital Territory,Australia,2020-05-05,107,3
1026,Australian Capital Territory,Australia,2020-05-06,107,3
1027,Australian Capital Territory,Australia,2020-05-07,107,3
1028,Australian Capital Territory,Australia,2020-05-08,107,3
1029,Australian Capital Territory,Australia,2020-05-09,107,3
1030,Australian Capital Territory,Australia,2020-05-10,107,3
1031,Australian Capital Territory,Australia,2020-05-11,107,3
1032,Australian Capital Territory,Australia,2020-05-12,107,3
1033,Australian Capital Territory,Australia,2020-05-13,107,3
1034,Australian Capital Territory,Australia,2020-05-14,107,3
1035,Australian Capital Territory,Australia,2020-05-15,107,3
1036,New South Wales,Australia,2020-01-22,0,0
1037,New South Wales,Australia,2020-01-23,0,0
1038,New South Wales,Australia,2020-01-24,0,0
1039,New South Wales,Australia,2020-01-25,0,0
1040,New South Wales,Australia,2020-01-26,3,0
1041,New South Wales,Australia,2020-01-27,4,0
1042,New South Wales,Australia,2020-01-28,4,0
1043,New South Wales,Australia,2020-01-29,4,0
1044,New South Wales,Australia,2020-01-30,4,0
1045,New South Wales,Australia,2020-01-31,4,0
1046,New South Wales,Australia,2020-02-01,4,0
1047,New South Wales,Australia,2020-02-02,4,0
1048,New South Wales,Australia,2020-02-03,4,0
1049,New South Wales,Australia,2020-02-04,4,0
1050,New South Wales,Australia,2020-02-05,4,0
1051,New South Wales,Australia,2020-02-06,4,0
1052,New South Wales,Australia,2020-02-07,4,0
1053,New South Wales,Australia,2020-02-08,4,0
1054,New South Wales,Australia,2020-02-09,4,0
1055,New South Wales,Australia,2020-02-10,4,0
1056,New South Wales,Australia,2020-02-11,4,0
1057,New South Wales,Australia,2020-02-12,4,0
1058,New South Wales,Australia,2020-02-13,4,0
1059,New South Wales,Australia,2020-02-14,4,0
1060,New South Wales,Australia,2020-02-15,4,0
1061,New South Wales,Australia,2020-02-16,4,0
1062,New South Wales,Australia,2020-02-17,4,0
1063,New South Wales,Australia,2020-02-18,4,0
1064,New South Wales,Australia,2020-02-19,4,0
1065,New South Wales,Australia,2020-02-20,4,0
1066,New South Wales,Australia,2020-02-21,4,0
1067,New South Wales,Australia,2020-02-22,4,0
1068,New South Wales,Australia,2020-02-23,4,0
1069,New South Wales,Australia,2020-02-24,4,0
1070,New South Wales,Australia,2020-02-25,4,0
1071,New South Wales,Australia,2020-02-26,4,0
1072,New South Wales,Australia,2020-02-27,4,0
1073,New South Wales,Australia,2020-02-28,4,0
1074,New South Wales,Australia,2020-02-29,4,0
1075,New South Wales,Australia,2020-03-01,6,0
1076,New South Wales,Australia,2020-03-02,6,0
1077,New South Wales,Australia,2020-03-03,13,0
1078,New South Wales,Australia,2020-03-04,22,1
1079,New South Wales,Australia,2020-03-05,22,1
1080,New South Wales,Australia,2020-03-06,26,1
1081,New South Wales,Australia,2020-03-07,28,1
1082,New South Wales,Australia,2020-03-08,38,2
1083,New South Wales,Australia,2020-03-09,48,2
1084,New South Wales,Australia,2020-03-10,55,2
1085,New South Wales,Australia,2020-03-11,65,2
1086,New South Wales,Australia,2020-03-12,65,2
1087,New South Wales,Australia,2020-03-13,92,2
1088,New South Wales,Australia,2020-03-14,112,2
1089,New South Wales,Australia,2020-03-15,134,2
1090,New South Wales,Australia,2020-03-16,171,2
1091,New South Wales,Australia,2020-03-17,210,4
1092,New South Wales,Australia,2020-03-18,267,5
1093,New South Wales,Australia,2020-03-19,307,5
1094,New South Wales,Australia,2020-03-20,353,6
1095,New South Wales,Australia,2020-03-21,436,6
1096,New South Wales,Australia,2020-03-22,669,6
1097,New South Wales,Australia,2020-03-23,669,6
1098,New South Wales,Australia,2020-03-24,818,7
1099,New South Wales,Australia,2020-03-25,1029,7
1100,New South Wales,Australia,2020-03-26,1219,7
1101,New South Wales,Australia,2020-03-27,1405,7
1102,New South Wales,Australia,2020-03-28,1617,8
1103,New South Wales,Australia,2020-03-29,1791,8
1104,New South Wales,Australia,2020-03-30,2032,8
1105,New South Wales,Australia,2020-03-31,2032,8
1106,New South Wales,Australia,2020-04-01,2182,9
1107,New South Wales,Australia,2020-04-02,2298,10
1108,New South Wales,Australia,2020-04-03,2389,12
1109,New South Wales,Australia,2020-04-04,2493,12
1110,New South Wales,Australia,2020-04-05,2580,16
1111,New South Wales,Australia,2020-04-06,2637,18
1112,New South Wales,Australia,2020-04-07,2686,21
1113,New South Wales,Australia,2020-04-08,2734,21
1114,New South Wales,Australia,2020-04-09,2773,21
1115,New South Wales,Australia,2020-04-10,2822,22
1116,New South Wales,Australia,2020-04-11,2857,23
1117,New South Wales,Australia,2020-04-12,2857,24
1118,New South Wales,Australia,2020-04-13,2863,25
1119,New South Wales,Australia,2020-04-14,2870,25
1120,New South Wales,Australia,2020-04-15,2886,25
1121,New South Wales,Australia,2020-04-16,2897,25
1122,New South Wales,Australia,2020-04-17,2926,26
1123,New South Wales,Australia,2020-04-18,2936,26
1124,New South Wales,Australia,2020-04-19,2957,26
1125,New South Wales,Australia,2020-04-20,2963,26
1126,New South Wales,Australia,2020-04-21,2969,26
1127,New South Wales,Australia,2020-04-22,2971,26
1128,New South Wales,Australia,2020-04-23,2976,31
1129,New South Wales,Australia,2020-04-24,2982,33
1130,New South Wales,Australia,2020-04-25,2994,33
1131,New South Wales,Australia,2020-04-26,3002,34
1132,New South Wales,Australia,2020-04-27,3004,34
1133,New South Wales,Australia,2020-04-28,3016,39
1134,New South Wales,Australia,2020-04-29,3016,40
1135,New South Wales,Australia,2020-04-30,3025,41
1136,New South Wales,Australia,2020-05-01,3030,41
1137,New South Wales,Australia,2020-05-02,3035,42
1138,New South Wales,Australia,2020-05-03,3033,42
1139,New South Wales,Australia,2020-05-04,3035,43
1140,New South Wales,Australia,2020-05-05,3042,44
1141,New South Wales,Australia,2020-05-06,3044,44
1142,New South Wales,Australia,2020-05-07,3047,44
1143,New South Wales,Australia,2020-05-08,3051,44
1144,New South Wales,Australia,2020-05-09,3053,44
1145,New South Wales,Australia,2020-05-10,3053,44
1146,New South Wales,Australia,2020-05-11,3053,44
1147,New South Wales,Australia,2020-05-12,3059,45
1148,New South Wales,Australia,2020-05-13,3063,45
1149,New South Wales,Australia,2020-05-14,3071,45
1150,New South Wales,Australia,2020-05-15,3074,45
1151,Northern Territory,Australia,2020-01-22,0,0
1152,Northern Territory,Australia,2020-01-23,0,0
1153,Northern Territory,Australia,2020-01-24,0,0
1154,Northern Territory,Australia,2020-01-25,0,0
1155,Northern Territory,Australia,2020-01-26,0,0
1156,Northern Territory,Australia,2020-01-27,0,0
1157,Northern Territory,Australia,2020-01-28,0,0
1158,Northern Territory,Australia,2020-01-29,0,0
1159,Northern Territory,Australia,2020-01-30,0,0
1160,Northern Territory,Australia,2020-01-31,0,0
1161,Northern Territory,Australia,2020-02-01,0,0
1162,Northern Territory,Australia,2020-02-02,0,0
1163,Northern Territory,Australia,2020-02-03,0,0
1164,Northern Territory,Australia,2020-02-04,0,0
1165,Northern Territory,Australia,2020-02-05,0,0
1166,Northern Territory,Australia,2020-02-06,0,0
1167,Northern Territory,Australia,2020-02-07,0,0
1168,Northern Territory,Australia,2020-02-08,0,0
1169,Northern Territory,Australia,2020-02-09,0,0
1170,Northern Territory,Australia,2020-02-10,0,0
1171,Northern Territory,Australia,2020-02-11,0,0
1172,Northern Territory,Australia,2020-02-12,0,0
1173,Northern Territory,Australia,2020-02-13,0,0
1174,Northern Territory,Australia,2020-02-14,0,0
1175,Northern Territory,Australia,2020-02-15,0,0
1176,Northern Territory,Australia,2020-02-16,0,0
1177,Northern Territory,Australia,2020-02-17,0,0
1178,Northern Territory,Australia,2020-02-18,0,0
1179,Northern Territory,Australia,2020-02-19,0,0
1180,Northern Territory,Australia,2020-02-20,0,0
1181,Northern Territory,Australia,2020-02-21,0,0
1182,Northern Territory,Australia,2020-02-22,0,0
1183,Northern Territory,Australia,2020-02-23,0,0
1184,Northern Territory,Australia,2020-02-24,0,0
1185,Northern Territory,Australia,2020-02-25,0,0
1186,Northern Territory,Australia,2020-02-26,0,0
1187,Northern Territory,Australia,2020-02-27,0,0
1188,Northern Territory,Australia,2020-02-28,0,0
1189,Northern Territory,Australia,2020-02-29,0,0
1190,Northern Territory,Australia,2020-03-01,0,0
1191,Northern Territory,Australia,2020-03-02,0,0
1192,Northern Territory,Australia,2020-03-03,0,0
1193,Northern Territory,Australia,2020-03-04,1,0
1194,Northern Territory,Australia,2020-03-05,1,0
1195,Northern Territory,Australia,2020-03-06,0,0
1196,Northern Territory,Australia,2020-03-07,0,0
1197,Northern Territory,Australia,2020-03-08,0,0
1198,Northern Territory,Australia,2020-03-09,0,0
1199,Northern Territory,Australia,2020-03-10,1,0
1200,Northern Territory,Australia,2020-03-11,1,0
1201,Northern Territory,Australia,2020-03-12,1,0
